image_path,image_name,subfolder,class_id,class_name,confidence,xmin,ymin,xmax,ymax,evaluation
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/100MEDIA/DSCF0553.JPG,DSCF0553.JPG,4Z/100MEDIA,2,Western_Leopard_Toad,0.7777,3832.1,199.6,4271.6,630.4,Correct
/srv/shared_leopard_toad/2025/Documents/29.09.06.10.2025/4Z/100MEDIA/DSCF0552.JPG,DSCF0552.JPG,4Z/100MEDIA,2,Western_Leopard_Toad,0.8185,3827.4,205.0,4269.3,631.9,Correct
/srv/shared_leopard_toad/2024/23.08.2024/5R/102MEDIA/DSCF0019.JPG,DSCF0019.JPG,5R/102MEDIA,2,Western_Leopard_Toad,0.7277,2138.9,1625.6,2649.6,2282.5,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4R/114MEDIA/DSCF0416.JPG,DSCF0416.JPG,4R/114MEDIA,2,Western_Leopard_Toad,0.7647,2781.2,271.0,3333.9,972.2,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4R/114MEDIA/DSCF0417.JPG,DSCF0417.JPG,4R/114MEDIA,2,Western_Leopard_Toad,0.7825,2775.6,270.9,3334.3,966.5,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4R/114MEDIA/DSCF0414.JPG,DSCF0414.JPG,4R/114MEDIA,2,Western_Leopard_Toad,0.7997,2724.6,286.1,3317.0,952.0,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4R/114MEDIA/DSCF0418.JPG,DSCF0418.JPG,4R/114MEDIA,2,Western_Leopard_Toad,0.8059,2779.7,269.9,3339.3,979.3,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4R/114MEDIA/DSCF0415.JPG,DSCF0415.JPG,4R/114MEDIA,2,Western_Leopard_Toad,0.7949,2773.9,263.7,3335.4,960.4,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0827.JPG,DSCF0827.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.5913,1988.8,1366.0,2322.0,1806.4,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0822.JPG,DSCF0822.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.4736,1992.1,1361.0,2318.3,1807.1,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0817.JPG,DSCF0817.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.4829,1990.1,1368.2,2314.8,1813.4,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0825.JPG,DSCF0825.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.4195,1989.2,1361.4,2317.1,1807.1,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0814.JPG,DSCF0814.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.2612,1992.8,1364.7,2317.6,1812.9,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0815.JPG,DSCF0815.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.2566,1994.6,1368.3,2320.8,1811.3,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0818.JPG,DSCF0818.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.2603,1990.6,1371.3,2319.1,1813.9,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0819.JPG,DSCF0819.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.6152,1989.5,1372.5,2321.9,1809.1,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/103MEDIA/DSCF0819.JPG,DSCF0819.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.5446,1989.3,1374.2,2463.5,1807.8,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/105MEDIA/DSCF0191.JPG,DSCF0191.JPG,6R/105MEDIA,2,Western_Leopard_Toad,0.7463,230.9,1352.1,629.8,1777.8,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0008.JPG,DSCF0008.JPG,6R/102MEDIA,2,Western_Leopard_Toad,0.8959,852.3,841.1,1260.7,1374.2,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0010.JPG,DSCF0010.JPG,6R/102MEDIA,2,Western_Leopard_Toad,0.9232,518.4,2066.2,894.9,2354.0,Correct
/srv/shared_leopard_toad/2024/18.11.2024/6R/102MEDIA/DSCF0009.JPG,DSCF0009.JPG,6R/102MEDIA,2,Western_Leopard_Toad,0.9033,667.0,2036.5,1048.9,2424.7,Correct
/srv/shared_leopard_toad/2024/18.11.2024/5R/103MEDIA/DSCF0676.JPG,DSCF0676.JPG,5R/103MEDIA,2,Western_Leopard_Toad,0.7486,3563.8,1957.6,3872.8,2306.4,Correct
/srv/shared_leopard_toad/2024/18.11.2024/5R/100MEDIA/DSCF0107.JPG,DSCF0107.JPG,5R/100MEDIA,2,Western_Leopard_Toad,0.8943,3062.5,763.6,3407.0,1146.6,Correct
/srv/shared_leopard_toad/2024/18.11.2024/5R/100MEDIA/DSCF0108.JPG,DSCF0108.JPG,5R/100MEDIA,2,Western_Leopard_Toad,0.8892,3061.9,764.0,3405.0,1148.5,Correct
/srv/shared_leopard_toad/2024/18.11.2024/3Z/103MEDIA/DSCF0726.JPG,DSCF0726.JPG,3Z/103MEDIA,2,Western_Leopard_Toad,0.7654,2588.0,330.4,2900.6,694.0,Correct
/srv/shared_leopard_toad/2024/18.11.2024/3Z/103MEDIA/DSCF0313.JPG,DSCF0313.JPG,3Z/103MEDIA,2,Western_Leopard_Toad,0.8697,1614.5,354.7,1992.5,716.8,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/102MEDIA/DSCF0023.JPG,DSCF0023.JPG,4Z/102MEDIA,2,Western_Leopard_Toad,0.6848,3481.7,1481.4,4098.6,2051.5,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/102MEDIA/DSCF0022.JPG,DSCF0022.JPG,4Z/102MEDIA,2,Western_Leopard_Toad,0.7557,3479.8,1491.3,4102.0,2050.0,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/102MEDIA/DSCF0958.JPG,DSCF0958.JPG,4Z/102MEDIA,2,Western_Leopard_Toad,0.8411,3493.4,378.7,3987.8,999.4,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/102MEDIA/DSCF0028.JPG,DSCF0028.JPG,4Z/102MEDIA,2,Western_Leopard_Toad,0.6822,3354.3,1806.6,4055.6,2435.5,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/102MEDIA/DSCF0029.JPG,DSCF0029.JPG,4Z/102MEDIA,2,Western_Leopard_Toad,0.7318,3351.4,1801.7,4059.3,2429.2,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/109MEDIA/DSCF0076.JPG,DSCF0076.JPG,4Z/109MEDIA,2,Western_Leopard_Toad,0.33,922.0,0.0,1621.0,646.5,Correct
/srv/shared_leopard_toad/2024/18.11.2024/4Z/109MEDIA/DSCF0075.JPG,DSCF0075.JPG,4Z/109MEDIA,2,Western_Leopard_Toad,0.7894,2781.2,149.4,3372.7,673.8,Correct
/srv/shared_leopard_toad/2024/18.11.2024/3R/100MEDIA/DSCF0511.JPG,DSCF0511.JPG,3R/100MEDIA,2,Western_Leopard_Toad,0.6428,1498.1,2136.5,1774.1,2446.2,Correct
/srv/shared_leopard_toad/2024/02.09.2024/5Z/105MEDIA/DSCF0827.JPG,DSCF0827.JPG,5Z/105MEDIA,2,Western_Leopard_Toad,0.3427,1588.9,1678.0,2135.2,2275.1,Correct
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/102MEDIA/DSCF0008.JPG,DSCF0008.JPG,6R/incomplete/102MEDIA,2,Western_Leopard_Toad,0.8959,852.3,841.1,1260.7,1374.2,Correct
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/102MEDIA/DSCF0010.JPG,DSCF0010.JPG,6R/incomplete/102MEDIA,2,Western_Leopard_Toad,0.9232,518.4,2066.2,894.9,2354.0,Correct
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/102MEDIA/DSCF0009.JPG,DSCF0009.JPG,6R/incomplete/102MEDIA,2,Western_Leopard_Toad,0.9033,667.0,2036.5,1048.9,2424.7,Correct
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/101MEDIA/DSCF0569.JPG,DSCF0569.JPG,6R/incomplete/101MEDIA,2,Western_Leopard_Toad,0.8376,3110.7,2197.8,3459.3,2449.1,Correct
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/100MEDIA/DSCF0953.JPG,DSCF0953.JPG,6R/incomplete/100MEDIA,2,Western_Leopard_Toad,0.4962,3086.8,1551.8,3748.1,2120.8,Correct
/srv/shared_leopard_toad/2024/02.09.2024/6R/incomplete/100MEDIA/DSCF0952.JPG,DSCF0952.JPG,6R/incomplete/100MEDIA,2,Western_Leopard_Toad,0.3073,2098.6,863.2,2842.7,1536.0,Correct
/srv/shared_leopard_toad/2024/02.09.2024/5R/102MEDIA/DSCF0010.JPG,DSCF0010.JPG,5R/102MEDIA,2,Western_Leopard_Toad,0.9449,3062.1,797.2,3768.2,1584.1,Correct
/srv/shared_leopard_toad/2024/02.09.2024/5R/102MEDIA/102MEDIA/DSCF0010.JPG,DSCF0010.JPG,5R/102MEDIA/102MEDIA,2,Western_Leopard_Toad,0.9449,3062.1,797.2,3768.2,1584.1,Correct
/srv/shared_leopard_toad/2024/02.09.2024/4Z/105MEDIA/DSCF0072.JPG,DSCF0072.JPG,4Z/105MEDIA,2,Western_Leopard_Toad,0.8106,3622.3,1880.8,4258.4,2440.6,Correct
/srv/shared_leopard_toad/2024/02.09.2024/4Z/105MEDIA/DSCF0086.JPG,DSCF0086.JPG,4Z/105MEDIA,2,Western_Leopard_Toad,0.8704,3650.4,1556.9,4310.9,2405.6,Correct
/srv/shared_leopard_toad/2024/26.09.2024/4R/106MEDIA/DSCF0139.JPG,DSCF0139.JPG,4R/106MEDIA,2,Western_Leopard_Toad,0.6661,2756.2,963.1,3047.5,1260.7,Correct
/srv/shared_leopard_toad/2024/26.09.2024/4R/106MEDIA/DSCF0815.JPG,DSCF0815.JPG,4R/106MEDIA,2,Western_Leopard_Toad,0.2667,3178.4,1488.1,3409.9,1829.0,Correct
/srv/shared_leopard_toad/2024/26.09.2024/4R/106MEDIA/DSCF0140.JPG,DSCF0140.JPG,4R/106MEDIA,2,Western_Leopard_Toad,0.6059,2583.3,933.1,2838.5,1275.0,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/103MEDIA/DSCF0223.JPG,DSCF0223.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.7312,3299.3,1681.0,3673.7,2215.7,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/103MEDIA/DSCF0224.JPG,DSCF0224.JPG,6R/103MEDIA,2,Western_Leopard_Toad,0.8853,3270.6,1682.8,3667.6,2276.5,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/105MEDIA/DSCF0976.JPG,DSCF0976.JPG,6R/105MEDIA,2,Western_Leopard_Toad,0.8893,2084.9,1629.4,2463.0,2120.9,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/105MEDIA/DSCF0960.JPG,DSCF0960.JPG,6R/105MEDIA,2,Western_Leopard_Toad,0.8879,3501.6,1856.9,3948.2,2280.0,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/104MEDIA/DSCF0421.JPG,DSCF0421.JPG,6R/104MEDIA,2,Western_Leopard_Toad,0.7785,1121.8,1805.9,1674.5,2252.8,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/108MEDIA/DSCF0817.JPG,DSCF0817.JPG,6R/108MEDIA,2,Western_Leopard_Toad,0.3616,2966.9,1767.6,3461.3,2332.6,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/108MEDIA/DSCF0875.JPG,DSCF0875.JPG,6R/108MEDIA,2,Western_Leopard_Toad,0.467,421.7,2189.3,932.7,2451.7,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/108MEDIA/DSCF0816.JPG,DSCF0816.JPG,6R/108MEDIA,2,Western_Leopard_Toad,0.8497,4007.5,588.4,4371.7,1027.8,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/108MEDIA/DSCF0641.JPG,DSCF0641.JPG,6R/108MEDIA,2,Western_Leopard_Toad,0.6753,2211.3,84.2,2709.0,687.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/6R/108MEDIA/DSCF0642.JPG,DSCF0642.JPG,6R/108MEDIA,2,Western_Leopard_Toad,0.7328,2223.4,84.4,2710.5,685.7,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/105MEDIA/DSCF0678.JPG,DSCF0678.JPG,5R/105MEDIA,2,Western_Leopard_Toad,0.4949,3535.4,420.1,3805.8,767.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/105MEDIA/DSCF0680.JPG,DSCF0680.JPG,5R/105MEDIA,2,Western_Leopard_Toad,0.2592,3553.3,440.6,3860.7,750.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/104MEDIA/DSCF0519.JPG,DSCF0519.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.3691,2194.7,2324.7,2351.7,2448.4,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/102MEDIA/DSCF0510.JPG,DSCF0510.JPG,5R/102MEDIA,2,Western_Leopard_Toad,0.8211,2181.6,249.2,2447.4,596.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/102MEDIA/DSCF0583.JPG,DSCF0583.JPG,5R/102MEDIA,2,Western_Leopard_Toad,0.6612,3462.9,477.4,3783.9,791.5,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0067.JPG,DSCF0067.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8187,3116.2,1887.6,3385.5,2107.7,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0063.JPG,DSCF0063.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.7536,3112.5,1877.6,3380.7,2101.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0065.JPG,DSCF0065.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8255,3119.0,1886.9,3384.9,2107.3,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0068.JPG,DSCF0068.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8073,3118.1,1887.0,3383.1,2107.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0469.JPG,DSCF0469.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8485,2905.8,1664.4,3191.5,1996.8,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0470.JPG,DSCF0470.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8571,2903.4,1663.7,3191.3,1998.4,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0066.JPG,DSCF0066.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8375,3118.1,1888.3,3386.5,2106.5,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/108MEDIA/DSCF0064.JPG,DSCF0064.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.7891,3118.8,1890.5,3387.7,2105.8,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/106MEDIA/DSCF0416.JPG,DSCF0416.JPG,5R/106MEDIA,2,Western_Leopard_Toad,0.901,3891.8,677.7,4400.9,1355.0,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/106MEDIA/DSCF0549.JPG,DSCF0549.JPG,5R/106MEDIA,2,Western_Leopard_Toad,0.7841,3690.0,2191.7,4056.8,2450.2,Correct
/srv/shared_leopard_toad/2024/26.09.2024/5R/106MEDIA/DSCF0547.JPG,DSCF0547.JPG,5R/106MEDIA,2,Western_Leopard_Toad,0.8477,2627.3,1028.0,2996.3,1453.4,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/103MEDIA/DSCF0043.JPG,DSCF0043.JPG,5R/103MEDIA,2,Western_Leopard_Toad,0.2942,1753.9,902.0,2068.2,1277.4,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/102MEDIA/DSCF0660.JPG,DSCF0660.JPG,5R/102MEDIA,2,Western_Leopard_Toad,0.4579,1212.7,136.9,1433.4,384.7,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0501.JPG,DSCF0501.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.7936,2036.6,634.5,2316.6,961.7,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0505.JPG,DSCF0505.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.7856,2038.0,635.0,2316.5,962.9,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0504.JPG,DSCF0504.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.8087,2037.9,634.0,2318.0,962.4,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0502.JPG,DSCF0502.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.7894,2038.1,633.2,2318.0,962.1,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0499.JPG,DSCF0499.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.8429,2037.8,634.1,2315.7,961.1,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0503.JPG,DSCF0503.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.8047,2037.6,633.4,2320.3,961.4,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0500.JPG,DSCF0500.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.8393,2038.3,633.0,2317.5,961.9,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0498.JPG,DSCF0498.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.5714,2030.7,617.8,2331.4,946.7,Correct
/srv/shared_leopard_toad/2024/02.10.2024/5R/101MEDIA/DSCF0506.JPG,DSCF0506.JPG,5R/101MEDIA,2,Western_Leopard_Toad,0.8038,2038.6,634.3,2318.8,962.8,Correct
/srv/shared_leopard_toad/2024/16.09.2024/5Z/107MEDIA/DSCF0113.JPG,DSCF0113.JPG,5Z/107MEDIA,2,Western_Leopard_Toad,0.6882,2554.3,0.0,3388.4,678.4,Correct
/srv/shared_leopard_toad/2024/16.09.2024/5Z/107MEDIA/DSCF0113.JPG,DSCF0113.JPG,5Z/107MEDIA,2,Western_Leopard_Toad,0.5844,2798.5,0.0,3382.9,687.5,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0012.JPG,DSCF0012.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.3151,2313.8,1847.0,2611.3,2099.5,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0015.JPG,DSCF0015.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.7081,2341.7,1831.7,2596.0,2077.0,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0013.JPG,DSCF0013.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.4175,2266.1,1781.2,2523.1,2041.0,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0011.JPG,DSCF0011.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.6486,2389.4,1836.4,2649.2,2096.4,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0017.JPG,DSCF0017.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.5866,2161.0,1670.8,2436.7,1934.7,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0010.JPG,DSCF0010.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.6958,2386.7,1867.8,2646.2,2121.1,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0016.JPG,DSCF0016.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.56,2343.3,1833.0,2596.4,2078.2,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0014.JPG,DSCF0014.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.6846,2342.5,1829.5,2597.6,2078.7,Correct
/srv/shared_leopard_toad/2024/16.09.2024/4R/109MEDIA/DSCF0009.JPG,DSCF0009.JPG,4R/109MEDIA,2,Western_Leopard_Toad,0.7664,2424.2,1891.8,2705.1,2144.6,Correct
/srv/shared_leopard_toad/2024/16.09.2024/5R/107MEDIA/DSCF0112.JPG,DSCF0112.JPG,5R/107MEDIA,2,Western_Leopard_Toad,0.859,3442.6,1979.1,3896.4,2444.9,Correct
/srv/shared_leopard_toad/2024/16.09.2024/5R/108MEDIA/DSCF0734.JPG,DSCF0734.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.7995,2481.1,1439.6,2795.2,1792.9,Correct
/srv/shared_leopard_toad/2024/16.09.2024/5R/108MEDIA/DSCF0747.JPG,DSCF0747.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8885,4082.0,1988.3,4370.5,2229.8,Correct
/srv/shared_leopard_toad/2024/16.09.2024/5R/108MEDIA/DSCF0746.JPG,DSCF0746.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.7371,2843.0,2191.5,3107.0,2449.9,Correct
/srv/shared_leopard_toad/2024/11.10.2024/4R/103MEDIA/DSCF0605.JPG,DSCF0605.JPG,4R/103MEDIA,2,Western_Leopard_Toad,0.5128,907.9,0.0,1719.1,462.1,Correct
/srv/shared_leopard_toad/2024/11.10.2024/4R/104MEDIA/DSCF0708.JPG,DSCF0708.JPG,4R/104MEDIA,2,Western_Leopard_Toad,0.8399,2659.3,422.9,3359.1,1266.5,Correct
/srv/shared_leopard_toad/2024/11.10.2024/4R/110MEDIA/DSCF0128.JPG,DSCF0128.JPG,4R/110MEDIA,2,Western_Leopard_Toad,0.7411,3619.2,693.0,4193.6,1334.2,Correct
/srv/shared_leopard_toad/2024/11.10.2024/6R/104MEDIA/DSCF0365.JPG,DSCF0365.JPG,6R/104MEDIA,2,Western_Leopard_Toad,0.3181,1633.0,336.3,2004.1,716.5,Correct
/srv/shared_leopard_toad/2024/11.10.2024/6R/104MEDIA/DSCF0367.JPG,DSCF0367.JPG,6R/104MEDIA,2,Western_Leopard_Toad,0.2919,508.6,1508.6,867.3,1790.6,Correct
/srv/shared_leopard_toad/2024/11.10.2024/6R/110MEDIA/DSCF0899.JPG,DSCF0899.JPG,6R/110MEDIA,2,Western_Leopard_Toad,0.6082,970.0,1656.5,1443.4,2045.6,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/112MEDIA/DSCF0107 (2).JPG,DSCF0107 (2).JPG,5R/112MEDIA,2,Western_Leopard_Toad,0.8943,3062.5,763.6,3407.0,1146.6,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/112MEDIA/DSCF0109 (2).JPG,DSCF0109 (2).JPG,5R/112MEDIA,2,Western_Leopard_Toad,0.8898,3059.9,764.5,3409.7,1145.9,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/112MEDIA/DSCF0108 (2).JPG,DSCF0108 (2).JPG,5R/112MEDIA,2,Western_Leopard_Toad,0.8892,3061.9,764.0,3405.0,1148.5,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/111MEDIA/DSCF0746.JPG,DSCF0746.JPG,5R/111MEDIA,2,Western_Leopard_Toad,0.3937,3800.0,1486.3,4086.7,1777.4,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/105MEDIA/DSCF0867.JPG,DSCF0867.JPG,5R/105MEDIA,2,Western_Leopard_Toad,0.7994,1332.5,1885.0,1995.4,2422.6,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0837.JPG,DSCF0837.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.5404,688.6,2204.5,968.3,2448.8,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0722.JPG,DSCF0722.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.7864,3641.9,1936.3,3895.8,2259.8,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0723.JPG,DSCF0723.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.6877,3644.9,1923.4,3892.1,2244.5,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0838.JPG,DSCF0838.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.4846,691.4,2199.5,970.7,2449.7,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0721.JPG,DSCF0721.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.8132,3680.1,1945.2,3939.0,2271.5,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0794.JPG,DSCF0794.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.4644,827.7,398.6,1096.3,699.3,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0844.JPG,DSCF0844.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.4587,689.3,2202.0,976.1,2450.1,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0793.JPG,DSCF0793.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.4498,824.3,398.4,1093.3,702.8,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0808.JPG,DSCF0808.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.8017,1025.2,182.7,1305.6,461.4,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0800.JPG,DSCF0800.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.4484,883.6,313.5,1148.7,614.7,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/104MEDIA/DSCF0843.JPG,DSCF0843.JPG,5R/104MEDIA,2,Western_Leopard_Toad,0.3786,691.2,2214.5,973.3,2450.2,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/108MEDIA/DSCF0490.JPG,DSCF0490.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8194,2445.9,1155.8,2806.6,1549.6,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/108MEDIA/DSCF0494.JPG,DSCF0494.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.4744,2448.6,626.5,2768.4,994.5,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/108MEDIA/DSCF0494.JPG,DSCF0494.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.2729,2303.7,622.6,2771.9,994.2,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/108MEDIA/DSCF0492.JPG,DSCF0492.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.6986,2432.6,635.6,2765.0,1020.9,Correct
/srv/shared_leopard_toad/2024/11.10.2024/5R/108MEDIA/DSCF0491.JPG,DSCF0491.JPG,5R/108MEDIA,2,Western_Leopard_Toad,0.8334,2445.1,1154.2,2808.1,1549.6,Correct
